timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2.346641,436,0,-1,0,-3,0,1,-1,1
2.346653,437,2,0,-1,0,-2,-1,0,-1
2.368155,438,-2,0,-1,-1,-1,-1,0,0
2.368172,439,-1,-1,-1,-2,-1,0,0,0
2.369067,440,-1,-1,-1,-3,-2,-2,-1,-2
2.369079,441,-1,-2,0,0,-2,-1,-2,0
2.382976,442,-1,-1,1,0,-2,-1,-2,0
2.382992,443,-1,0,0,0,-2,-1,-2,-2
2.383723,444,-1,-1,-1,-1,-2,-1,-1,-1
2.383752,445,0,-1,-1,0,-2,0,0,-1
2.405605,446,-1,0,-1,-1,0,-2,-2,-2
2.405627,447,-2,-1,0,-1,-1,-2,0,-1
2.406345,448,-1,0,0,0,0,0,-1,1
2.406360,449,-2,-2,-1,-1,0,1,0,-1
2.428034,450,0,-2,-1,-1,-2,-1,-1,0
2.428050,451,1,1,-3,-1,-2,-2,0,-2
2.428919,452,-2,-1,0,0,-1,0,-1,-2
2.428932,453,-2,-1,-1,0,-2,-1,-3,-1
2.443021,454,-2,0,0,-1,0,0,-1,-1
2.443038,455,-1,-2,-1,-2,-2,0,-2,0
2.443739,456,0,-2,-1,0,-2,-1,-2,0
2.443751,457,-1,-2,0,0,-1,-1,-1,-2
2.465607,458,0,-2,-1,-1,-1,-1,0,0
2.465628,459,-1,-1,-1,-1,0,-1,-1,0
2.466318,460,-1,-1,-1,-1,-1,-1,-2,0
2.466336,461,1,0,-1,-1,1,0,-2,0
2.488929,462,-1,-1,-2,-1,1,0,0,-1
2.489937,463,-1,-2,-1,-1,-1,0,-1,-1
2.489957,464,0,2,-1,-1,-1,-3,-1,-2
2.489958,465,0,-2,-1,0,0,0,-1,0
2.503049,466,-1,-2,-1,0,-1,-1,0,-1
2.503068,467,0,-1,-1,0,0,0,-1,-1
2.504001,468,0,-1,-3,-1,-1,-1,-1,-1
2.504015,469,0,-1,-2,-2,-2,-2,-1,-2
2.527007,470,-1,0,-2,-2,-4,-2,1,1
2.527025,471,-2,-1,-1,-1,0,-1,-3,-1
2.527028,472,-2,-2,0,-1,-1,1,0,1
2.527030,473,-2,0,-1,1,-2,0,-1,3
2.548096,474,-2,-2,-1,1,-1,-1,-2,-4
2.548113,475,0,-2,0,-1,-2,-2,-3,-1
2.548949,476,-1,-1,-1,-1,0,-2,0,-4
2.548961,477,0,1,-1,-1,0,-2,0,1
2.562835,478,1,-1,-1,1,0,-3,-1,2
2.562854,479,0,0,-2,0,-1,0,0,0
2.570588,480,0,0,1,0,1,0,-1,-1
2.570604,481,-2,-1,0,-1,-1,-1,-1,-3
2.585814,482,-1,-2,-1,0,-1,0,0,0
2.585839,483,0,-1,-2,-1,-1,-2,-2,-2
2.586935,484,-1,-1,-1,-2,0,-1,0,-1
