Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
25651,1,-7,0,-3,0,0,-1,-3
25706,0,-2,-2,-1,-2,1,2,1
25754,1,3,1,0,-2,-2,-2,-13
25807,0,10,-4,-3,-2,-3,-3,-4
25859,-1,2,1,-2,-3,-2,-1,0
25911,-1,-2,-15,-5,-1,-2,3,7
25963,1,-24,-8,-3,-1,-2,-1,-5
26012,3,-1,-2,0,-1,1,1,6
26076,0,-3,-3,-6,-3,-3,-4,-19
26139,-2,2,2,-1,0,0,1,15
26188,-2,-6,-8,-2,-2,0,5,15
26242,-2,-11,-8,-4,-2,-2,0,1
26294,-1,8,-3,0,-1,-1,-2,3
26346,-1,5,-3,-3,0,-2,-3,-10
26403,-3,0,-7,-2,-1,0,3,8
26456,-2,-1,-6,-3,-1,-2,-2,1
26518,-5,-4,-2,-2,-1,-3,-2,-14
26580,-4,-1,-2,1,-1,-2,-4,-35
26644,2,-4,-8,-1,-3,-2,-4,-4
26693,0,-3,4,1,0,-1,-1,6
26743,-2,-1,-3,-1,-1,-1,2,2
26796,1,-3,-5,-2,-1,-1,2,-2
26851,1,-4,-5,-2,-2,-3,-3,-29
26902,-2,5,2,-2,-1,-1,-2,-3
26962,-3,1,8,2,0,0,5,12
27022,-4,-5,1,0,-2,-1,5,16
27083,-2,-23,-3,1,0,0,-1,3
27133,-1,-5,-4,-1,0,-1,0,-4
27194,3,-7,-6,-4,-1,-3,-3,4
27261,-6,2,3,-1,1,-1,2,-9
27323,-1,1,2,0,-2,-3,-7,-17
27381,2,-4,2,1,-1,-1,0,-2
27433,-1,-4,10,2,0,0,-2,-6
27496,-2,1,-2,-2,0,-1,0,-9
27559,-1,10,5,0,-1,0,0,-5
27622,2,9,-11,-6,-1,-1,-2,-5
27682,3,14,7,1,0,-2,-6,-4
27732,-4,-1,-2,-3,-2,1,-3,-7
27795,-3,-4,-12,-3,-1,0,1,-8
27847,0,-1,1,-1,0,-2,1,5
27902,0,2,1,1,0,0,-1,8
27953,0,3,9,1,-2,0,-3,-7
28005,0,-3,5,0,1,0,0,7
28063,1,1,-6,0,0,-3,-3,6
28124,-1,3,0,0,1,0,2,2
28185,-4,0,4,0,-3,-1,0,0
28238,-2,-2,-6,-3,-3,1,0,-11
28290,-4,5,0,-1,-1,0,2,-3
28343,-2,-2,-10,-2,0,-1,2,-6
28402,1,0,5,1,-1,1,-2,1
28446,0,-4,-2,0,-1,-3,-1,6
28507,-2,4,1,-2,-2,-2,3,3
28558,-2,-4,1,0,-2,-1,-2,6
28618,-3,1,7,1,1,-1,1,8
28688,-3,1,-3,-2,2,-1,3,-8
28741,1,-3,-5,-3,-2,-1,-1,7
28791,-1,3,2,-1,-3,-1,-2,-8
28845,0,-6,-3,0,-2,-1,0,3
28903,-1,3,7,-2,-2,0,-1,5
28965,-1,-4,-3,-4,-1,-1,1,-4
29028,-4,0,-4,-1,-1,0,1,0
29076,2,5,-2,0,-1,0,2,-2
29128,2,-1,-1,-1,0,-3,0,-4
29182,0,1,-3,0,0,-2,1,4
29235,-2,0,1,1,0,0,-7,-15
29288,-4,12,15,1,1,-1,-3,-3
29342,1,-5,0,2,1,-1,0,0
29407,-3,-5,-3,0,-1,-2,-5,-7
29467,2,13,9,1,0,0,0,4
29532,-2,0,-4,-2,0,-2,-4,-11
29588,-2,-6,-5,-1,-1,-2,4,26
29641,1,1,4,-2,-3,-2,-1,6
29706,-3,-3,2,-2,-2,-1,-1,-4
29767,-2,-1,-8,-3,-2,-1,-1,-7
29827,-6,-1,0,0,-3,0,2,-9
29880,0,-3,3,-1,-2,-1,-6,-11
29941,2,4,-4,1,0,-1,1,7
30005,1,-12,-4,-2,-1,0,-4,-22
30067,-1,2,0,0,-1,1,-1,-9
30127,0,0,-2,-3,-3,-1,0,-7
30178,0,3,12,2,1,-1,-2,-5
30231,-1,-12,-9,-3,0,-1,3,-4
30284,-1,-5,-5,-4,-3,-5,-5,-11
30336,-3,6,4,0,1,-1,-1,-10
30390,1,2,0,-1,-1,1,0,5
30446,2,2,-7,0,-4,-3,-4,-18
30508,4,7,9,-1,-1,-1,-3,14
30569,0,6,5,0,-3,0,0,2
30630,1,2,1,-1,-1,2,8,26
30690,0,-26,-1,-2,-2,-2,1,2
30741,-1,6,-1,-1,-1,1,-1,0
30805,-1,1,9,-1,0,0,-2,-12
30867,0,3,4,2,0,-1,-3,-9
30930,0,-4,-4,0,-2,-2,-2,-5
30994,2,-1,-3,0,0,0,-4,-17
31040,2,1,2,2,1,2,2,7
31093,-2,-9,2,2,1,-1,-2,0
31146,1,4,3,3,1,1,0,-3
31198,1,1,7,0,1,-3,-4,-27
31252,-3,-2,1,0,0,0,-3,-3
31312,-3,0,2,0,0,-1,1,4
31370,-1,0,-12,-4,-1,-1,0,6
31433,-4,-6,-8,-1,0,-1,-1,-16
31491,2,6,3,-1,-3,-3,-5,-6
